Id,SalePrice
2737,118076.95784939296
2738,171995.89185514944
2739,171541.46762377364
2740,155277.52035331473
2741,149321.8703164277
2742,173485.40100338476
2743,152247.92398301096
2744,161144.16922061492
2745,154424.31166236734
2746,123390.46804299703
2747,167715.7849316589
2748,112003.70965987493
2749,121833.306316403
2750,127846.37587452537
2751,114397.55139304858
2752,246108.4036715315
2753,146473.4964722076
2754,236763.81316001186
2755,156342.3148292003
2756,39964.69689138429
2757,40736.58991362332
2758,57993.17854402296
2759,165706.7579826952
2760,130835.79883180527
2761,162619.1916723665
2762,167157.1575352672
2763,207587.02243235396
2764,185050.53598860643
2765,270582.3239764031
2766,114592.6616052594
2767,42111.982865015365
2768,170181.237614385
2769,135110.2627414875
2770,182510.5148012842
2771,110518.80597587812
2772,124101.86439606716
2773,162260.8629048162
2774,161962.16850569568
2775,128758.93622601344
2776,162297.94117027058
2777,187779.3723319923
2778,158920.02128848582
2779,136531.96439020665
2780,152014.66078502763
2781,106728.60486302307
2782,74168.39956545318
2783,69873.79735194714
2784,116944.3985275731
2785,139593.77586116982
2786,20881.82296307065
2787,150650.64837551222
2788,48879.697040634725
2789,239013.38290766787
2790,114228.79690275149
2791,118466.04156076396
2792,67305.65183437467
2793,184839.82538559395
2794,60911.35378930971
2795,124957.82090857581
2796,104858.48228236116
2797,246876.16295563467
2798,100610.77589421754
2799,116431.62812382856
2800,99886.64593986407
2801,147597.44864719154
2802,139371.25402036545
2803,235011.45747980094
2804,139624.09846473066
2805,97342.18872439969
2806,109179.12721478517
2807,183733.2844749775
2808,127392.47203562563
2809,145863.30209953195
2810,127603.36309041848
2811,154430.2917248551
2812,151395.40211596133
2813,204534.10708809263
2814,203600.12471496177
2815,111079.33082577231
2816,251970.3207434132
2817,124816.23079535735
2818,105860.34351503177
2819,184526.2720995098
2820,115514.91948838622
2821,120479.69977418665
2822,199035.66489129458
2823,311442.18331793044
2824,177440.75985881235
2825,128017.05626477516
2826,126920.01437249483
2827,180562.33225774407
2828,227152.33789086159
2829,185478.25576782066
2830,238721.31485544573
2831,195851.03755491835
2832,225708.3629255593
2833,258532.61440141042
2834,216310.80769121033
2835,232430.75689644265
2836,199472.51913723853
2837,185205.44947717772
2838,133838.73377401647
2839,165391.74390634723
2840,216022.0203003439
2841,207796.86737434057
2842,213754.47161459687
2843,154248.54243601262
2844,164825.3413513615
2845,109504.37728708418
2846,208998.69949967772
2847,177355.90689179764
2848,237991.75825509478
2849,216176.1421814383
2850,267427.84595132293
2851,229852.40968741282
2852,227060.40195767223
2853,224962.75794286132
2854,134478.64256057274
2855,211892.1641104143
2856,207975.05071928186
2857,199391.4275767023
2858,207225.08032950808
2859,103153.53674545174
2860,148121.20279309174
2861,138300.09685268538
2862,203506.72241007656
2863,144145.9059043716
2864,248476.85387259288
2865,140254.32121979684
2866,206224.47887326303
2867,75035.10231352088
2868,159673.79887900423
2869,127420.17999674586
2870,121985.4872328197
2871,71044.4130917613
2872,0.0
2873,99445.23692851173
2874,150001.15523819506
2875,157214.4761757312
2876,185629.02561839324
2877,165109.10202007453
2878,199728.59654157472
2879,145649.41457758672
2880,127068.24169402252
2881,170358.91821715442
2882,156543.90456074153
2883,213635.269214567
2884,196925.3357908762
2885,181733.56886535793
2886,193149.85969273452
2887,118353.47351578687
2888,156398.18195793984
2889,59159.23624521514
2890,61325.95700155667
2891,180297.47504038978
2892,24023.25707208735
2893,130304.82723214952
2894,35815.554372546554
2895,267296.847620678
2896,259809.3879531478
2897,204961.5011824213
2898,205607.31539582563
2899,248907.7175707301
2900,173561.73170563913
2901,206669.66044339605
2902,185412.61270982996
2903,286339.2886357963
2904,308222.25331723737
2905,27752.28349330864
2906,208166.24526938357
2907,110421.08075321588
2908,109931.6352876391
2909,177984.46055505812
2910,58011.133398369595
2911,76010.40302698291
2912,147013.76324257188
2913,76010.40302698291
2914,76010.40302698291
2915,76010.40302698291
2916,75414.64437827063
2917,150161.3341124093
2918,116993.56302299138
2919,225299.49310780296
